DATE,PRICE,ADDRESS,AREAS,BEDROOMS,PARKING-SPACES,BATHROOMS,CONDOMÍNIO,IPTU,TIPO
2021-08-05 16:34:21.513889-03:00,R$ 1.700.000,"Rua C238, Setor Bueno",258 m²,4,4,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.514261-03:00,R$ 239.000,"Setor Faiçalville, Goiânia",62 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.514616-03:00,R$ 670.000,"Rua do Parque, Jardim Atlântico",106 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.514964-03:00,R$ 249.000,"Rua MDV 24, Moinho dos Ventos",83 m²,3,1,2,R$ 150,R$ 150,apartamentos
2021-08-05 16:34:21.515387-03:00,R$ 775.000,"Rua T 48, Setor Bueno",155 m²,3,3,4,,,apartamentos
2021-08-05 16:34:21.515732-03:00,R$ 180.000,"Rua do Cobre, Parque Oeste Industrial",58 m²,2,1,1,R$ 350,,apartamentos
2021-08-05 16:34:21.516116-03:00,R$ 1.300.000,"Praça T 23, Setor Bueno",166 m²,4,3,4,R$ 850,R$ 1.900,apartamentos
2021-08-05 16:34:21.516558-03:00,R$ 170.000,"Rua 90, Setor Sul",72 m²,3,1,2,R$ 450,R$ 600,apartamentos
2021-08-05 16:34:21.517016-03:00,R$ 750.000,"Rua T 29, Setor Bueno",148 m²,4,2,4,R$ 500,,apartamentos
2021-08-05 16:34:21.517456-03:00,R$ 1.250.000,"Rua 11, Setor Oeste",242 m²,4,3,5,R$ 2.400,,apartamentos
2021-08-05 16:34:21.517848-03:00,R$ 165.000,"Rua do Mato, Setor Sul",43 m²,1,1,1,R$ 420,,apartamentos
2021-08-05 16:34:21.518221-03:00,R$ 285.000,"Vila Alpes, Goiânia",64 m²,2,1,2,R$ 230,,apartamentos
2021-08-05 16:34:21.518623-03:00,R$ 235.000,"Avenida Nápoli, Eldorado Parque",64 m²,2,2,2,R$ 290,,apartamentos
2021-08-05 16:34:21.519004-03:00,R$ 180.000,"Vila São Luiz, Goiânia",74 m²,3,1,2,R$ 300,R$ 400,apartamentos
2021-08-05 16:34:21.519440-03:00,R$ 399.000,"Rua 20, Setor Central",89 m²,3,2,2,R$ 600,,apartamentos
2021-08-05 16:34:21.519826-03:00,R$ 455.000,"Rua 1, Setor Oeste",156 m²,2,2,3,,,apartamentos
2021-08-05 16:34:21.520162-03:00,R$ 270.000,"Rua Marajó, Parque Amazônia",60 m²,2,1,2,R$ 303,,apartamentos
2021-08-05 16:34:21.520547-03:00,R$ 180.000,"Rua Dona Isoleta, Vila Rosa",60 m²,2,1,2,R$ 200,,apartamentos
2021-08-05 16:34:21.520936-03:00,R$ 300.000,"Rua 226, Setor Leste Universitário",64 m²,2,1,2,R$ 290,,apartamentos
2021-08-05 16:34:21.521307-03:00,R$ 620.000,"Rua T 30, Setor Bueno",100 m²,3,2,3,R$ 500,R$ 1.400,apartamentos
2021-08-05 16:34:21.521730-03:00,R$ 270.000,"Avenida Tocantins, Setor Aeroporto",131 m²,3,1,2,R$ 500,,apartamentos
2021-08-05 16:34:21.522130-03:00,R$ 420.000,"Residencial Porto Seguro, Goiânia",105 m²,3,2,3,R$ 590,,apartamentos
2021-08-05 16:34:21.522531-03:00,R$ 270.000,"Avenida Assis Chateaubriand, Oeste",110 m²,3,2,2,R$ 600,,apartamentos
2021-08-05 16:34:21.522915-03:00,R$ 317.800,"Avenida Pedro Paulo de Souza, Setor Goiânia 2",80 m²,3,2,2,R$ 320,R$ 400,apartamentos
2021-08-05 16:34:21.523330-03:00,R$ 235.000,"Rua 1031, Setor Pedro Ludovico",80 m²,3,1,2,R$ 500,R$ 700,apartamentos
2021-08-05 16:34:21.523752-03:00,R$ 409.072,"Avenida Terceira Radial, Setor Pedro Ludovico",76 m²,3,2,2,R$ 300,,apartamentos
2021-08-05 16:34:21.524503-03:00,R$ 650.000,"Avenida T 13, Setor Bueno",94 m²,3,2,3,R$ 480,,apartamentos
2021-08-05 16:34:21.524968-03:00,R$ 597.000,"Rua 143, Setor Marista",115 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.525389-03:00,R$ 315.000,"Avenida Assis Chateaubriand, Setor Oeste",150 m²,3,1,3,R$ 750,,apartamentos
2021-08-05 16:34:21.525852-03:00,R$ 775.000,"Setor Bueno, Goiânia",156 m²,3,3,5,,,apartamentos
2021-08-05 16:34:21.526211-03:00,R$ 1.450.000,"Rua 56, Jardim Goiás",170 m²,4,2,5,,,apartamentos
2021-08-05 16:34:21.526592-03:00,R$ 220.000,"Avenida Virgílio Joaquim Ferreira, Parque Flamboyant",75 m²,3,2,2,R$ 320,,apartamentos
2021-08-05 16:34:21.526996-03:00,R$ 220.000,"Avenida 85, Setor Bueno",89 m²,3,1,3,R$ 500,,apartamentos
2021-08-05 16:34:21.527429-03:00,R$ 483.586,"Rua 260, Setor Leste Universitário",83 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.527773-03:00,R$ 999.327,"Rua 1128, Setor Marista",149 m²,3,2,5,R$ 700,R$ 850,apartamentos
2021-08-05 16:34:21.528253-03:00,R$ 1.095.000,"Rua 1128, Setor Marista",162 m²,3,3,5,R$ 700,,apartamentos
2021-08-05 16:34:21.528669-03:00,R$ 840.000,"Rua T 51, Setor Bueno",133 m²,3,2,5,R$ 550,R$ 800,apartamentos
2021-08-05 16:34:21.529097-03:00,R$ 30.500,"Avenida Aristóteles, Jardim Mariliza",52 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.529462-03:00,R$ 810.000,"Rua 1124, Setor Marista",125 m²,3,2,5,R$ 500,R$ 1.500,apartamentos
2021-08-05 16:34:21.529883-03:00,R$ 450.000,"Rua C38, Jardim América",89 m²,3,2,4,R$ 540,R$ 960,apartamentos
2021-08-05 16:34:21.530333-03:00,R$ 380.000,"Setor Bela Vista, Goiânia",92 m²,4,2,3,,,apartamentos
2021-08-05 16:34:21.530687-03:00,R$ 450.000,"Avenida T 15, Setor Bueno",98 m²,3,2,5,R$ 450,R$ 900,apartamentos
2021-08-05 16:34:21.531092-03:00,R$ 455.000,"Avenida Copacabana, Jardim Atlântico",94 m²,3,2,3,R$ 350,R$ 1.000,apartamentos
2021-08-05 16:34:21.531599-03:00,R$ 760.500,"Rua T 30, Setor Bueno",125 m²,3,2,5,R$ 550,,apartamentos
2021-08-05 16:34:21.532016-03:00,R$ 1.700.000,"Rua C238, Setor Bueno",258 m²,4,4,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.532421-03:00,R$ 239.000,"Setor Faiçalville, Goiânia",62 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.532803-03:00,R$ 670.000,"Rua do Parque, Jardim Atlântico",106 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.533159-03:00,R$ 249.000,"Rua MDV 24, Moinho dos Ventos",83 m²,3,1,2,R$ 150,R$ 150,apartamentos
2021-08-05 16:34:21.533611-03:00,R$ 169.000,"Avenida Bela Vista, Parque Acalanto",65 m²,2,,1,R$ 220,R$ 300,apartamentos
2021-08-05 16:34:21.534035-03:00,R$ 635.000,"Avenida Copacabana, Jardim Atlântico",116 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.534374-03:00,R$ 470.000,"Avenida Trieste, Village Veneza",112 m²,4,2,4,,,apartamentos
2021-08-05 16:34:21.534723-03:00,R$ 779.999,"Rua T 27, Setor Bueno",151 m²,3,2,4,R$ 509,R$ 1.299,apartamentos
2021-08-05 16:34:21.535150-03:00,R$ 315.000,"Avenida Assis Chateaubriand, Setor Oeste",150 m²,3,1,3,R$ 750,,apartamentos
2021-08-05 16:34:21.535555-03:00,R$ 775.000,"Setor Bueno, Goiânia",156 m²,3,3,5,,,apartamentos
2021-08-05 16:34:21.535887-03:00,R$ 1.450.000,"Rua 56, Jardim Goiás",170 m²,4,2,5,,,apartamentos
2021-08-05 16:34:21.536214-03:00,R$ 220.000,"Avenida Virgílio Joaquim Ferreira, Parque Flamboyant",75 m²,3,2,2,R$ 320,,apartamentos
2021-08-05 16:34:21.536607-03:00,R$ 220.000,"Avenida 85, Setor Bueno",89 m²,3,1,3,R$ 500,,apartamentos
2021-08-05 16:34:21.536985-03:00,R$ 483.586,"Rua 260, Setor Leste Universitário",83 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.537316-03:00,R$ 999.327,"Rua 1128, Setor Marista",149 m²,3,2,5,R$ 700,R$ 850,apartamentos
2021-08-05 16:34:21.537768-03:00,R$ 1.095.000,"Rua 1128, Setor Marista",162 m²,3,3,5,R$ 700,,apartamentos
2021-08-05 16:34:21.538164-03:00,R$ 840.000,"Rua T 51, Setor Bueno",133 m²,3,2,5,R$ 550,R$ 800,apartamentos
2021-08-05 16:34:21.538591-03:00,R$ 30.500,"Avenida Aristóteles, Jardim Mariliza",52 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.538922-03:00,R$ 810.000,"Rua 1124, Setor Marista",125 m²,3,2,5,R$ 500,R$ 1.500,apartamentos
2021-08-05 16:34:21.539336-03:00,R$ 450.000,"Rua C38, Jardim América",89 m²,3,2,4,R$ 540,R$ 960,apartamentos
2021-08-05 16:34:21.539769-03:00,R$ 380.000,"Setor Bela Vista, Goiânia",92 m²,4,2,3,,,apartamentos
2021-08-05 16:34:21.540103-03:00,R$ 450.000,"Avenida T 15, Setor Bueno",98 m²,3,2,5,R$ 450,R$ 900,apartamentos
2021-08-05 16:34:21.540531-03:00,R$ 455.000,"Avenida Copacabana, Jardim Atlântico",94 m²,3,2,3,R$ 350,R$ 1.000,apartamentos
2021-08-05 16:34:21.540982-03:00,R$ 760.500,"Rua T 30, Setor Bueno",125 m²,3,2,5,R$ 550,,apartamentos
2021-08-05 16:34:21.541363-03:00,R$ 1.700.000,"Rua C238, Setor Bueno",258 m²,4,4,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.541758-03:00,R$ 239.000,"Setor Faiçalville, Goiânia",62 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.542104-03:00,R$ 670.000,"Rua do Parque, Jardim Atlântico",106 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.542471-03:00,R$ 249.000,"Rua MDV 24, Moinho dos Ventos",83 m²,3,1,2,R$ 150,R$ 150,apartamentos
2021-08-05 16:34:21.542890-03:00,R$ 169.000,"Avenida Bela Vista, Parque Acalanto",65 m²,2,,1,R$ 220,R$ 300,apartamentos
2021-08-05 16:34:21.543307-03:00,R$ 635.000,"Avenida Copacabana, Jardim Atlântico",116 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.543634-03:00,R$ 470.000,"Avenida Trieste, Village Veneza",112 m²,4,2,4,,,apartamentos
2021-08-05 16:34:21.543968-03:00,R$ 779.999,"Rua T 27, Setor Bueno",151 m²,3,2,4,R$ 509,R$ 1.299,apartamentos
2021-08-05 16:34:21.544385-03:00,R$ 520.500,"Setor Bueno, Goiânia",94 m²,1,2,3,R$ 460,R$ 1.100,apartamentos
2021-08-05 16:34:21.544848-03:00,R$ 338.000,"Avenida Pedro Paulo de Souza, Goiania 2",79 m²,3,2,2,R$ 300,R$ 700,apartamentos
2021-08-05 16:34:21.545284-03:00,R$ 287.765,"Avenida Terceira Radial, Setor Pedro Ludovico",63 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.545682-03:00,R$ 630.000,"Rua VV 8, Village Veneza",127 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.546080-03:00,R$ 420.000,"Avenida Assis Chateaubriand, Setor Oeste",148 m²,3,2,3,R$ 550,,apartamentos
2021-08-05 16:34:21.546476-03:00,R$ 514.869,"Rua C228, Jardim América",82 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.546827-03:00,R$ 229.000,"Vila Rosa, Goiânia",56 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.547222-03:00,R$ 280.000,"Rua 84, Setor Sul",146 m²,3,1,3,R$ 400,,apartamentos
2021-08-05 16:34:21.547615-03:00,R$ 117.000,"Avenida Araguaia, Setor Central",38 m²,1,1,1,R$ 550,R$ 500,apartamentos
2021-08-05 16:34:21.548078-03:00,R$ 264.474,"Rua C 154, Jardim América",59 m²,2,1,1,R$ 220,,apartamentos
2021-08-05 16:34:21.548483-03:00,R$ 399.000,"Alto da Glória, Goiânia",95 m²,3,2,1,R$ 565,R$ 109,apartamentos
2021-08-05 16:34:21.548903-03:00,R$ 228.000,"Setor Bueno, Goiânia",39 m²,1,1,1,,,apartamentos
2021-08-05 16:34:21.549243-03:00,R$ 208.000,"Vila Rosa, Goiânia",56 m²,2,1,2,R$ 350,R$ 400,apartamentos
2021-08-05 16:34:21.549682-03:00,R$ 980.000,"Rua 25, Setor Marista",158 m²,3,3,5,R$ 700,R$ 110,apartamentos
2021-08-05 16:34:21.550127-03:00,R$ 390.000,"Rua VV 5, Village Veneza",89 m²,3,2,2,R$ 500,R$ 200,apartamentos
2021-08-05 16:34:21.550560-03:00,R$ 250.000,"Parque Amazônia, Goiânia",72 m²,3,1,2,R$ 400,,apartamentos
2021-08-05 16:34:21.550956-03:00,R$ 675.000,"Jardim Goiás, Goiânia",113 m²,3,3,1,R$ 667,,apartamentos
2021-08-05 16:34:21.551342-03:00,R$ 280.000,"Residencial Eldorado, Goiânia",69 m²,3,2,2,R$ 400,R$ 300,apartamentos
2021-08-05 16:34:21.551795-03:00,R$ 225.000,"Rua de Icarai, Jardim Atlântico",62 m²,2,1,1,R$ 400,,apartamentos
2021-08-05 16:34:21.552196-03:00,R$ 580.000,"Residencial Eldorado Expansao, Goiânia",100 m²,3,2,3,R$ 450,R$ 479,apartamentos
2021-08-05 16:34:21.552621-03:00,R$ 390.000,"Rua T 60, Setor Bueno",158 m²,3,1,2,R$ 600,R$ 1,apartamentos
2021-08-05 16:34:21.553032-03:00,R$ 313.000,"Rua Caapi, Parque Amazônia",64 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.553372-03:00,R$ 381.000,"Rua Caapi, Parque Amazônia",83 m²,3,1,2,,,apartamentos
2021-08-05 16:34:21.553712-03:00,R$ 539.000,"Avenida Olinda, Park Lozândes",105 m²,3,2,4,R$ 420,R$ 550,apartamentos
2021-08-05 16:34:21.554121-03:00,R$ 520.500,"Setor Bueno, Goiânia",94 m²,1,2,3,R$ 460,R$ 1.100,apartamentos
2021-08-05 16:34:21.554553-03:00,R$ 338.000,"Avenida Pedro Paulo de Souza, Goiania 2",79 m²,3,2,2,R$ 300,R$ 700,apartamentos
2021-08-05 16:34:21.554969-03:00,R$ 287.765,"Avenida Terceira Radial, Setor Pedro Ludovico",63 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.555332-03:00,R$ 630.000,"Rua VV 8, Village Veneza",127 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.555683-03:00,R$ 420.000,"Avenida Assis Chateaubriand, Setor Oeste",148 m²,3,2,3,R$ 550,,apartamentos
2021-08-05 16:34:21.556061-03:00,R$ 514.869,"Rua C228, Jardim América",82 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.556390-03:00,R$ 229.000,"Vila Rosa, Goiânia",56 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.556788-03:00,R$ 280.000,"Rua 84, Setor Sul",146 m²,3,1,3,R$ 400,,apartamentos
2021-08-05 16:34:21.557172-03:00,R$ 117.000,"Avenida Araguaia, Setor Central",38 m²,1,1,1,R$ 550,R$ 500,apartamentos
2021-08-05 16:34:21.557617-03:00,R$ 264.474,"Rua C 154, Jardim América",59 m²,2,1,1,R$ 220,,apartamentos
2021-08-05 16:34:21.558004-03:00,R$ 399.000,"Alto da Glória, Goiânia",95 m²,3,2,1,R$ 565,R$ 109,apartamentos
2021-08-05 16:34:21.558451-03:00,R$ 228.000,"Setor Bueno, Goiânia",39 m²,1,1,1,,,apartamentos
2021-08-05 16:34:21.559191-03:00,R$ 208.000,"Vila Rosa, Goiânia",56 m²,2,1,2,R$ 350,R$ 400,apartamentos
2021-08-05 16:34:21.559802-03:00,R$ 980.000,"Rua 25, Setor Marista",158 m²,3,3,5,R$ 700,R$ 110,apartamentos
2021-08-05 16:34:21.560344-03:00,R$ 390.000,"Rua VV 5, Village Veneza",89 m²,3,2,2,R$ 500,R$ 200,apartamentos
2021-08-05 16:34:21.560851-03:00,R$ 250.000,"Parque Amazônia, Goiânia",72 m²,3,1,2,R$ 400,,apartamentos
2021-08-05 16:34:21.561420-03:00,R$ 675.000,"Jardim Goiás, Goiânia",113 m²,3,3,1,R$ 667,,apartamentos
2021-08-05 16:34:21.562082-03:00,R$ 280.000,"Residencial Eldorado, Goiânia",69 m²,3,2,2,R$ 400,R$ 300,apartamentos
2021-08-05 16:34:21.562732-03:00,R$ 225.000,"Rua de Icarai, Jardim Atlântico",62 m²,2,1,1,R$ 400,,apartamentos
2021-08-05 16:34:21.563216-03:00,R$ 580.000,"Residencial Eldorado Expansao, Goiânia",100 m²,3,2,3,R$ 450,R$ 479,apartamentos
2021-08-05 16:34:21.564062-03:00,R$ 390.000,"Rua T 60, Setor Bueno",158 m²,3,1,2,R$ 600,R$ 1,apartamentos
2021-08-05 16:34:21.564875-03:00,R$ 313.000,"Rua Caapi, Parque Amazônia",64 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.565318-03:00,R$ 381.000,"Rua Caapi, Parque Amazônia",83 m²,3,1,2,,,apartamentos
2021-08-05 16:34:21.565696-03:00,R$ 539.000,"Avenida Olinda, Park Lozândes",105 m²,3,2,4,R$ 420,R$ 550,apartamentos
2021-08-05 16:34:21.566159-03:00,R$ 315.000,"Avenida Assis Chateaubriand, Setor Oeste",150 m²,3,1,3,R$ 750,,apartamentos
2021-08-05 16:34:21.566596-03:00,R$ 775.000,"Setor Bueno, Goiânia",156 m²,3,3,5,,,apartamentos
2021-08-05 16:34:21.566994-03:00,R$ 1.450.000,"Rua 56, Jardim Goiás",170 m²,4,2,5,,,apartamentos
2021-08-05 16:34:21.567390-03:00,R$ 220.000,"Avenida Virgílio Joaquim Ferreira, Parque Flamboyant",75 m²,3,2,2,R$ 320,,apartamentos
2021-08-05 16:34:21.567821-03:00,R$ 220.000,"Avenida 85, Setor Bueno",89 m²,3,1,3,R$ 500,,apartamentos
2021-08-05 16:34:21.568542-03:00,R$ 483.586,"Rua 260, Setor Leste Universitário",83 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.568967-03:00,R$ 999.327,"Rua 1128, Setor Marista",149 m²,3,2,5,R$ 700,R$ 850,apartamentos
2021-08-05 16:34:21.569658-03:00,R$ 1.095.000,"Rua 1128, Setor Marista",162 m²,3,3,5,R$ 700,,apartamentos
2021-08-05 16:34:21.570104-03:00,R$ 840.000,"Rua T 51, Setor Bueno",133 m²,3,2,5,R$ 550,R$ 800,apartamentos
2021-08-05 16:34:21.570613-03:00,R$ 30.500,"Avenida Aristóteles, Jardim Mariliza",52 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.570971-03:00,R$ 810.000,"Rua 1124, Setor Marista",125 m²,3,2,5,R$ 500,R$ 1.500,apartamentos
2021-08-05 16:34:21.571434-03:00,R$ 450.000,"Rua C38, Jardim América",89 m²,3,2,4,R$ 540,R$ 960,apartamentos
2021-08-05 16:34:21.571900-03:00,R$ 380.000,"Setor Bela Vista, Goiânia",92 m²,4,2,3,,,apartamentos
2021-08-05 16:34:21.572258-03:00,R$ 450.000,"Avenida T 15, Setor Bueno",98 m²,3,2,5,R$ 450,R$ 900,apartamentos
2021-08-05 16:34:21.572706-03:00,R$ 455.000,"Avenida Copacabana, Jardim Atlântico",94 m²,3,2,3,R$ 350,R$ 1.000,apartamentos
2021-08-05 16:34:21.573134-03:00,R$ 760.500,"Rua T 30, Setor Bueno",125 m²,3,2,5,R$ 550,,apartamentos
2021-08-05 16:34:21.573533-03:00,R$ 1.700.000,"Rua C238, Setor Bueno",258 m²,4,4,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.573918-03:00,R$ 239.000,"Setor Faiçalville, Goiânia",62 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.574273-03:00,R$ 670.000,"Rua do Parque, Jardim Atlântico",106 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.574807-03:00,R$ 249.000,"Rua MDV 24, Moinho dos Ventos",83 m²,3,1,2,R$ 150,R$ 150,apartamentos
2021-08-05 16:34:21.575533-03:00,R$ 169.000,"Avenida Bela Vista, Parque Acalanto",65 m²,2,,1,R$ 220,R$ 300,apartamentos
2021-08-05 16:34:21.576025-03:00,R$ 635.000,"Avenida Copacabana, Jardim Atlântico",116 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.576374-03:00,R$ 470.000,"Avenida Trieste, Village Veneza",112 m²,4,2,4,,,apartamentos
2021-08-05 16:34:21.576720-03:00,R$ 779.999,"Rua T 27, Setor Bueno",151 m²,3,2,4,R$ 509,R$ 1.299,apartamentos
2021-08-05 16:34:21.577152-03:00,R$ 775.000,"Rua T 48, Setor Bueno",155 m²,3,3,4,,,apartamentos
2021-08-05 16:34:21.577523-03:00,R$ 180.000,"Rua do Cobre, Parque Oeste Industrial",58 m²,2,1,1,R$ 350,,apartamentos
2021-08-05 16:34:21.577928-03:00,R$ 1.300.000,"Praça T 23, Setor Bueno",166 m²,4,3,4,R$ 850,R$ 1.900,apartamentos
2021-08-05 16:34:21.578356-03:00,R$ 170.000,"Rua 90, Setor Sul",72 m²,3,1,2,R$ 450,R$ 600,apartamentos
2021-08-05 16:34:21.578792-03:00,R$ 750.000,"Rua T 29, Setor Bueno",148 m²,4,2,4,R$ 500,,apartamentos
2021-08-05 16:34:21.579197-03:00,R$ 1.250.000,"Rua 11, Setor Oeste",242 m²,4,3,5,R$ 2.400,,apartamentos
2021-08-05 16:34:21.579603-03:00,R$ 165.000,"Rua do Mato, Setor Sul",43 m²,1,1,1,R$ 420,,apartamentos
2021-08-05 16:34:21.579990-03:00,R$ 285.000,"Vila Alpes, Goiânia",64 m²,2,1,2,R$ 230,,apartamentos
2021-08-05 16:34:21.580418-03:00,R$ 235.000,"Avenida Nápoli, Eldorado Parque",64 m²,2,2,2,R$ 290,,apartamentos
2021-08-05 16:34:21.580799-03:00,R$ 180.000,"Vila São Luiz, Goiânia",74 m²,3,1,2,R$ 300,R$ 400,apartamentos
2021-08-05 16:34:21.581224-03:00,R$ 399.000,"Rua 20, Setor Central",89 m²,3,2,2,R$ 600,,apartamentos
2021-08-05 16:34:21.581623-03:00,R$ 455.000,"Rua 1, Setor Oeste",156 m²,2,2,3,,,apartamentos
2021-08-05 16:34:21.581958-03:00,R$ 270.000,"Rua Marajó, Parque Amazônia",60 m²,2,1,2,R$ 303,,apartamentos
2021-08-05 16:34:21.582359-03:00,R$ 180.000,"Rua Dona Isoleta, Vila Rosa",60 m²,2,1,2,R$ 200,,apartamentos
2021-08-05 16:34:21.582754-03:00,R$ 300.000,"Rua 226, Setor Leste Universitário",64 m²,2,1,2,R$ 290,,apartamentos
2021-08-05 16:34:21.583137-03:00,R$ 620.000,"Rua T 30, Setor Bueno",100 m²,3,2,3,R$ 500,R$ 1.400,apartamentos
2021-08-05 16:34:21.583594-03:00,R$ 270.000,"Avenida Tocantins, Setor Aeroporto",131 m²,3,1,2,R$ 500,,apartamentos
2021-08-05 16:34:21.584002-03:00,R$ 420.000,"Residencial Porto Seguro, Goiânia",105 m²,3,2,3,R$ 590,,apartamentos
2021-08-05 16:34:21.584391-03:00,R$ 270.000,"Avenida Assis Chateaubriand, Oeste",110 m²,3,2,2,R$ 600,,apartamentos
2021-08-05 16:34:21.584775-03:00,R$ 317.800,"Avenida Pedro Paulo de Souza, Setor Goiânia 2",80 m²,3,2,2,R$ 320,R$ 400,apartamentos
2021-08-05 16:34:21.585182-03:00,R$ 235.000,"Rua 1031, Setor Pedro Ludovico",80 m²,3,1,2,R$ 500,R$ 700,apartamentos
2021-08-05 16:34:21.585606-03:00,R$ 409.072,"Avenida Terceira Radial, Setor Pedro Ludovico",76 m²,3,2,2,R$ 300,,apartamentos
2021-08-05 16:34:21.586009-03:00,R$ 650.000,"Avenida T 13, Setor Bueno",94 m²,3,2,3,R$ 480,,apartamentos
2021-08-05 16:34:21.586410-03:00,R$ 597.000,"Rua 143, Setor Marista",115 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.586782-03:00,R$ 145.000,"Avenida Senador Péricles, Setor Negrão de Lima",58 m²,2,1,1,R$ 200,R$ 280,apartamentos
2021-08-05 16:34:21.587206-03:00,R$ 330.000,"Rua Cacauí, Parque Amazônia",79 m²,3,2,2,R$ 390,,apartamentos
2021-08-05 16:34:21.587613-03:00,R$ 285.000,"Rua Dona Isoleta, Vila Rosa",60 m²,2,1,2,R$ 300,,apartamentos
2021-08-05 16:34:21.588028-03:00,R$ 220.000,"Rua Gladiolo, Parque Oeste Industrial",54 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.588397-03:00,R$ 870.000,"Rua T 36, Setor Bueno",165 m²,3,3,5,R$ 800,,apartamentos
2021-08-05 16:34:21.588808-03:00,R$ 1.650.000,"Rua 1141, Setor Marista",230 m²,4,3,5,R$ 800,R$ 1.200,apartamentos
2021-08-05 16:34:21.589248-03:00,R$ 230.000,"Parque Amazônia, Goiânia",64 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.589657-03:00,R$ 590.000,"Rua S 2, Setor Bela Vista",134 m²,4,2,3,R$ 1.000,,apartamentos
2021-08-05 16:34:21.590091-03:00,R$ 289.000,"Avenida dos Diamantes, Setor Recanto das Minas Gerais",91 m²,2,2,3,,,apartamentos
2021-08-05 16:34:21.590450-03:00,R$ 850.000,"Setor Bueno, Goiânia",122 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.590777-03:00,R$ 599.000,"Setor Bueno, Goiânia",112 m²,3,2,5,R$ 600,,apartamentos
2021-08-05 16:34:21.591201-03:00,R$ 370.000,"Alameda Imbé, Parque Amazônia",88 m²,3,2,2,R$ 350,R$ 500,apartamentos
2021-08-05 16:34:21.591631-03:00,R$ 420.000,"Rua Jaçanã, Parque Amazônia",96 m²,3,2,3,R$ 450,,apartamentos
2021-08-05 16:34:21.592011-03:00,R$ 130.000,"Rua Maceió, Parque Amazônia",54 m²,2,1,1,R$ 300,,apartamentos
2021-08-05 16:34:21.592434-03:00,R$ 475.000,"Setor Bueno, Goiânia",102 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.592774-03:00,R$ 2.200.000,"Setor Marista, Goiânia",286 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.593112-03:00,R$ 1.300.000,"Setor Bueno, Goiânia",166 m²,4,3,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.593538-03:00,R$ 3.700.000,"Setor Marista, Goiânia",362 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.593883-03:00,R$ 345.000,"Rua Uirapuru, Parque Amazônia",76 m²,3,2,2,,,apartamentos
2021-08-05 16:34:21.594219-03:00,R$ 310.000,"Vila Rosa, Goiânia",73 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.594553-03:00,R$ 410.000,"Rua K, Setor Oeste",63 m²,2,1,2,R$ 480,R$ 650,apartamentos
2021-08-05 16:34:21.594981-03:00,R$ 289.000,"Avenida Senador Péricles, Setor Negrão de Lima",75 m²,3,1,1,R$ 320,R$ 389,apartamentos
2021-08-05 16:34:21.595419-03:00,R$ 249.000,"Rua 262, Setor Leste Universitário",80 m²,3,1,1,R$ 300,R$ 328,apartamentos
2021-08-05 16:34:21.595839-03:00,R$ 349.000,"Setor Central, Goiânia",89 m²,3,1,3,R$ 560,R$ 741,apartamentos
2021-08-05 16:34:21.596274-03:00,R$ 775.000,"Rua T 48, Setor Bueno",155 m²,3,3,4,,,apartamentos
